points,direction,correction
"[[352.3125, 332.0], [356.359375, 327.0], [359.015625, 362.0], [3.03125, 364.0], [4.375, 363.0], [7.078125, 346.0], [8.453125, 349.0], [12.515625, 279.0], [15.15625, 295.0], [16.515625, 300.0], [36.171875, 108.0], [38.84375, 102.0], [40.296875, 99.0], [41.6875, 97.0], [43.015625, 94.0], [44.40625, 92.0], [315.421875, 77.0], [316.65625, 79.0], [318.046875, 81.0], [319.296875, 83.0], [320.515625, 86.0], [321.84375, 88.0], [324.421875, 94.0], [328.359375, 105.0]]",2,0
"[[352.453125, 335.0], [356.53125, 327.0], [359.171875, 360.0], [3.1875, 362.0], [4.546875, 362.0], [7.234375, 346.0], [8.59375, 347.0], [12.65625, 279.0], [15.296875, 296.0], [16.640625, 300.0], [36.265625, 108.0], [37.71875, 105.0], [40.375, 99.0], [41.859375, 96.0], [43.21875, 94.0], [44.53125, 92.0], [315.484375, 77.0], [316.796875, 79.0], [318.09375, 81.0], [319.328125, 83.0], [320.625, 86.0], [321.875, 88.0], [324.4375, 94.0], [328.390625, 105.0]]",4,0
"[[351.78125, 335.0], [353.125, 334.0], [357.140625, 356.0], [358.5, 361.0], [2.546875, 361.0], [3.890625, 361.0], [6.625, 343.0], [7.9375, 345.0], [12.09375, 283.0], [14.75, 299.0], [16.078125, 300.0], [34.4375, 112.0], [37.1875, 106.0], [38.59375, 103.0], [41.328125, 97.0], [42.78125, 95.0], [44.09375, 93.0], [315.28125, 77.0], [316.578125, 79.0], [317.828125, 81.0], [319.171875, 83.0], [320.421875, 85.0], [323.09375, 91.0], [339.34375, 365.0], [348.8125, 355.0]]",6,0
"[[359.15625, 360.0], [3.171875, 362.0], [4.53125, 362.0], [7.234375, 349.0], [8.578125, 347.0], [12.703125, 279.0], [14.0625, 283.0], [16.703125, 300.0], [28.0625, 133.0], [33.71875, 115.0], [37.859375, 104.0], [39.25, 101.0], [40.625, 99.0], [42.03125, 96.0], [43.34375, 94.0], [44.734375, 92.0], [315.296875, 77.0], [316.609375, 79.0], [318.0, 81.0], [319.265625, 83.0], [320.453125, 85.0], [323.0625, 91.0], [328.328125, 104.0], [339.390625, 361.0], [348.78125, 359.0]]",8,0
"[[352.859375, 336.0], [358.21875, 360.0], [359.578125, 361.0], [0.9375, 361.0], [2.265625, 361.0], [3.609375, 360.0], [4.953125, 360.0], [7.671875, 347.0], [13.125, 280.0], [15.796875, 300.0], [34.046875, 113.0], [36.953125, 106.0], [39.78125, 100.0], [41.109375, 98.0], [42.546875, 95.0], [43.84375, 93.0], [317.578125, 80.0], [318.890625, 82.0], [320.125, 85.0], [321.390625, 87.0], [322.703125, 90.0], [323.953125, 93.0], [338.90625, 361.0]]",10,0
"[[352.859375, 336.0], [358.203125, 358.0], [359.53125, 361.0], [0.90625, 361.0], [2.21875, 361.0], [3.578125, 360.0], [4.90625, 360.0], [7.609375, 347.0], [13.078125, 280.0], [15.734375, 300.0], [36.8125, 106.0], [39.609375, 100.0], [41.015625, 98.0], [42.390625, 95.0], [43.71875, 93.0], [316.03125, 78.0], [317.1875, 80.0], [318.53125, 82.0], [319.890625, 84.0], [321.09375, 87.0], [325.015625, 95.0], [328.875, 105.0]]",12,0
"[[352.6875, 335.0], [356.734375, 328.0], [359.34375, 362.0], [0.6875, 364.0], [2.03125, 364.0], [3.390625, 361.0], [4.71875, 360.0], [7.40625, 348.0], [8.78125, 346.0], [12.859375, 279.0], [15.53125, 299.0], [16.859375, 300.0], [38.015625, 104.0], [39.28125, 101.0], [40.734375, 98.0], [42.15625, 96.0], [43.515625, 94.0], [44.8125, 91.0], [315.515625, 77.0], [316.875, 79.0], [318.234375, 81.0], [319.515625, 83.0], [320.796875, 86.0], [322.078125, 89.0], [324.65625, 94.0], [328.4375, 105.0]]",14,0
"[[356.109375, 328.0], [358.765625, 361.0], [2.765625, 362.0], [4.125, 361.0], [6.796875, 348.0], [8.125, 350.0], [12.28125, 283.0], [14.921875, 298.0], [16.28125, 299.0], [35.953125, 109.0], [37.28125, 106.0], [38.75, 103.0], [41.40625, 97.0], [42.859375, 95.0], [44.234375, 92.0], [315.0625, 76.0], [316.296875, 78.0], [317.5625, 80.0], [318.953125, 82.0], [320.109375, 85.0], [321.53125, 87.0], [322.71875, 90.0], [338.921875, 361.0]]",16,0
"[[358.671875, 362.0], [2.6875, 361.0], [4.03125, 361.0], [6.734375, 343.0], [8.046875, 345.0], [12.125, 284.0], [14.78125, 299.0], [16.125, 300.0], [27.390625, 135.0], [32.90625, 117.0], [38.421875, 103.0], [39.90625, 100.0], [41.234375, 98.0], [42.578125, 95.0], [44.03125, 93.0], [316.046875, 78.0], [317.25, 80.0], [318.6875, 82.0], [319.875, 85.0], [321.171875, 87.0], [323.734375, 92.0], [328.921875, 106.0]]",18,0
"[[352.90625, 336.0], [358.21875, 361.0], [359.5625, 361.0], [0.90625, 361.0], [2.234375, 361.0], [3.578125, 360.0], [4.90625, 360.0], [7.59375, 350.0], [13.0, 279.0], [15.65625, 300.0], [17.0, 301.0], [35.171875, 110.0], [37.984375, 104.0], [39.359375, 101.0], [40.75, 98.0], [42.1875, 96.0], [43.546875, 94.0], [44.96875, 91.0], [315.875, 77.0], [317.015625, 79.0], [318.328125, 82.0], [319.71875, 84.0], [321.046875, 86.0], [322.21875, 89.0], [328.734375, 105.0]]",20,0
"[[355.9375, 338.0], [358.578125, 361.0], [2.5625, 362.0], [3.9375, 361.0], [6.625, 343.0], [7.96875, 343.0], [12.03125, 283.0], [14.671875, 299.0], [35.65625, 109.0], [38.328125, 103.0], [39.71875, 100.0], [41.15625, 98.0], [42.484375, 95.0], [43.84375, 93.0], [315.09375, 76.0], [316.21875, 78.0], [317.546875, 80.0], [318.859375, 82.0], [320.203125, 85.0], [321.5, 87.0], [322.765625, 90.0], [323.984375, 93.0], [338.875, 360.0]]",22,0
"[[359.328125, 362.0], [1.984375, 362.0], [3.34375, 362.0], [4.6875, 362.0], [7.359375, 351.0], [12.828125, 280.0], [15.46875, 297.0], [16.796875, 300.0], [28.15625, 133.0], [33.59375, 115.0], [37.84375, 104.0], [39.171875, 101.0], [40.53125, 99.0], [41.96875, 96.0], [43.328125, 94.0], [44.78125, 92.0], [315.859375, 78.0], [317.1875, 80.0], [319.765625, 84.0], [321.09375, 87.0], [322.390625, 89.0], [324.921875, 95.0], [328.84375, 105.0], [339.921875, 364.0], [347.359375, 127.0], [348.609375, 127.0], [349.9375, 129.0]]",24,0
"[[358.703125, 361.0], [2.703125, 361.0], [4.046875, 360.0], [6.734375, 343.0], [8.046875, 345.0], [12.15625, 284.0], [14.8125, 298.0], [16.15625, 300.0], [27.421875, 135.0], [35.734375, 109.0], [38.515625, 103.0], [39.90625, 100.0], [41.25, 97.0], [42.703125, 95.0], [44.046875, 93.0], [316.09375, 78.0], [317.375, 80.0], [318.53125, 82.0], [319.859375, 84.0], [321.203125, 87.0], [323.734375, 92.0], [328.984375, 106.0]]",26,0
"[[359.15625, 360.0], [3.171875, 362.0], [4.515625, 362.0], [7.21875, 346.0], [8.578125, 347.0], [12.640625, 279.0], [15.296875, 297.0], [16.640625, 300.0], [36.3125, 108.0], [39.03125, 101.0], [40.421875, 99.0], [41.875, 96.0], [43.203125, 94.0], [44.515625, 92.0], [315.71875, 77.0], [317.109375, 79.0], [318.34375, 82.0], [319.703125, 84.0], [321.015625, 86.0], [328.71875, 105.0]]",28,0
"[[359.234375, 360.0], [3.234375, 362.0], [4.59375, 362.0], [7.3125, 346.0], [8.65625, 345.0], [12.71875, 279.0], [14.046875, 283.0], [16.6875, 300.0], [36.359375, 108.0], [39.125, 101.0], [40.4375, 99.0], [41.8125, 96.0], [43.265625, 94.0], [44.65625, 92.0], [315.453125, 77.0], [316.703125, 79.0], [318.078125, 81.0], [319.25, 83.0], [320.65625, 86.0], [321.84375, 88.0], [324.4375, 94.0], [328.3125, 105.0]]",30,0
"[[358.75, 361.0], [2.78125, 362.0], [4.140625, 361.0], [6.828125, 347.0], [8.171875, 350.0], [12.3125, 283.0], [14.9375, 298.0], [16.3125, 300.0], [35.890625, 109.0], [37.28125, 105.0], [38.6875, 103.0], [41.515625, 97.0], [42.796875, 95.0], [44.296875, 92.0], [316.203125, 78.0], [317.421875, 80.0], [318.75, 82.0], [320.03125, 85.0], [321.265625, 87.0], [322.59375, 90.0], [337.625, 317.0], [338.96875, 315.0], [348.296875, 360.0]]",32,0
"[[351.8125, 335.0], [353.15625, 334.0], [357.171875, 363.0], [358.515625, 361.0], [2.515625, 362.0], [3.875, 361.0], [5.234375, 355.0], [6.609375, 345.0], [7.9375, 342.0], [14.6875, 299.0], [16.015625, 300.0], [35.703125, 109.0], [38.453125, 103.0], [39.84375, 100.0], [41.203125, 97.0], [42.5625, 95.0], [44.0, 93.0], [315.703125, 77.0], [317.0, 79.0], [319.65625, 84.0], [320.875, 86.0], [322.109375, 89.0], [324.796875, 95.0], [328.734375, 105.0]]",34,0
"[[351.8125, 335.0], [353.140625, 334.0], [357.171875, 359.0], [358.5, 361.0], [2.515625, 362.0], [3.890625, 361.0], [6.578125, 342.0], [7.90625, 342.0], [14.671875, 299.0], [16.015625, 300.0], [35.6875, 109.0], [38.5625, 103.0], [39.875, 100.0], [41.21875, 97.0], [42.609375, 95.0], [44.0, 93.0], [315.703125, 77.0], [316.953125, 79.0], [318.171875, 81.0], [319.546875, 84.0], [320.859375, 86.0], [323.40625, 92.0], [324.640625, 94.0], [328.515625, 105.0]]",36,0
"[[352.28125, 332.0], [356.34375, 327.0], [358.96875, 361.0], [3.015625, 363.0], [4.34375, 362.0], [7.03125, 346.0], [8.390625, 348.0], [12.53125, 279.0], [15.1875, 296.0], [16.53125, 300.0], [32.0, 119.0], [36.234375, 108.0], [37.6875, 105.0], [40.453125, 99.0], [41.78125, 96.0], [43.1875, 94.0], [44.53125, 92.0], [315.1875, 77.0], [316.421875, 79.0], [317.75, 81.0], [320.296875, 85.0], [322.890625, 91.0], [325.40625, 97.0], [337.796875, 315.0], [339.140625, 315.0]]",38,0
"[[352.984375, 335.0], [358.328125, 361.0], [2.34375, 360.0], [3.671875, 359.0], [5.03125, 359.0], [6.390625, 354.0], [7.71875, 346.0], [13.171875, 280.0], [15.828125, 300.0], [34.046875, 113.0], [36.875, 106.0], [39.59375, 100.0], [41.03125, 98.0], [42.421875, 95.0], [43.765625, 93.0], [315.71875, 77.0], [317.15625, 79.0], [318.34375, 82.0], [319.59375, 84.0], [320.921875, 86.0], [322.28125, 89.0], [324.84375, 95.0], [328.6875, 105.0]]",40,0
"[[355.921875, 337.0], [358.578125, 361.0], [2.59375, 361.0], [3.921875, 361.0], [6.625, 342.0], [7.9375, 342.0], [12.078125, 284.0], [14.71875, 299.0], [16.046875, 300.0], [35.734375, 109.0], [38.46875, 103.0], [39.859375, 100.0], [41.265625, 97.0], [42.625, 95.0], [44.0625, 93.0], [317.515625, 80.0], [318.8125, 82.0], [320.0625, 85.0], [321.40625, 87.0], [323.9375, 93.0], [337.578125, 315.0], [338.90625, 314.0], [348.203125, 358.0]]",42,0
"[[358.859375, 361.0], [2.875, 362.0], [4.203125, 361.0], [8.25, 344.0], [12.34375, 282.0], [14.984375, 300.0], [16.34375, 300.0], [35.96875, 109.0], [37.375, 105.0], [38.65625, 103.0], [41.53125, 97.0], [42.8125, 94.0], [44.1875, 92.0], [315.1875, 77.0], [316.390625, 79.0], [317.8125, 81.0], [319.09375, 83.0], [320.296875, 85.0], [322.890625, 91.0], [325.453125, 97.0], [337.84375, 315.0], [343.125, 371.0]]",44,0
"[[355.921875, 333.0], [358.59375, 361.0], [2.59375, 361.0], [3.953125, 361.0], [6.65625, 342.0], [7.984375, 345.0], [12.109375, 284.0], [14.75, 299.0], [16.078125, 300.0], [35.703125, 109.0], [38.453125, 103.0], [39.859375, 100.0], [41.25, 97.0], [42.609375, 95.0], [44.0, 93.0], [315.359375, 77.0], [316.765625, 79.0], [318.015625, 81.0], [319.28125, 83.0], [320.53125, 86.0], [321.796875, 88.0], [324.421875, 94.0], [346.0625, 360.0]]",46,0
"[[352.890625, 335.0], [358.234375, 360.0], [359.5625, 361.0], [0.921875, 361.0], [2.25, 361.0], [3.59375, 360.0], [4.921875, 360.0], [7.609375, 347.0], [13.03125, 280.0], [15.671875, 300.0], [35.203125, 110.0], [38.046875, 104.0], [39.421875, 101.0], [40.796875, 98.0], [42.171875, 96.0], [43.5625, 94.0], [44.9375, 91.0], [315.71875, 77.0], [317.0625, 79.0], [318.359375, 82.0], [319.59375, 84.0], [320.890625, 86.0], [322.171875, 89.0], [324.8125, 95.0], [328.609375, 105.0]]",48,0
"[[352.453125, 335.0], [356.5, 327.0], [359.125, 361.0], [3.140625, 362.0], [4.46875, 362.0], [7.15625, 346.0], [8.515625, 347.0], [12.578125, 279.0], [15.234375, 296.0], [16.5625, 300.0], [36.21875, 108.0], [38.9375, 102.0], [40.3125, 99.0], [41.671875, 97.0], [43.140625, 94.0], [44.40625, 92.0], [315.359375, 77.0], [316.625, 79.0], [317.9375, 81.0], [319.140625, 83.0], [320.515625, 85.0], [323.125, 91.0], [337.96875, 314.0], [343.28125, 365.0], [345.953125, 360.0]]",50,0
"[[359.21875, 361.0], [3.21875, 362.0], [4.5625, 362.0], [7.234375, 349.0], [8.59375, 349.0], [12.6875, 279.0], [15.328125, 297.0], [16.65625, 300.0], [27.984375, 133.0], [36.359375, 108.0], [39.03125, 101.0], [40.453125, 99.0], [41.78125, 96.0], [43.171875, 94.0], [44.59375, 92.0], [315.40625, 77.0], [316.6875, 79.0], [317.875, 81.0], [319.203125, 83.0], [320.515625, 85.0], [323.046875, 91.0], [338.0, 314.0], [345.984375, 360.0], [348.625, 354.0]]",52,0
"[[351.703125, 335.0], [353.015625, 335.0], [358.34375, 361.0], [2.375, 360.0], [3.6875, 359.0], [5.03125, 358.0], [7.71875, 344.0], [13.140625, 280.0], [15.796875, 300.0], [32.578125, 118.0], [35.421875, 110.0], [38.109375, 104.0], [39.546875, 101.0], [40.890625, 98.0], [42.3125, 96.0], [43.640625, 93.0], [315.8125, 77.0], [317.171875, 79.0], [318.40625, 82.0], [319.734375, 84.0], [320.984375, 86.0], [324.875, 95.0], [328.796875, 105.0], [338.59375, 314.0]]",54,0
"[[358.828125, 361.0], [2.859375, 362.0], [4.203125, 361.0], [6.875, 346.0], [8.21875, 350.0], [12.328125, 282.0], [14.953125, 297.0], [16.3125, 299.0], [37.25, 105.0], [38.671875, 103.0], [40.015625, 100.0], [41.359375, 97.0], [42.828125, 95.0], [44.09375, 93.0], [316.046875, 78.0], [317.328125, 80.0], [318.59375, 82.0], [319.84375, 85.0], [321.125, 87.0], [323.75, 93.0], [338.859375, 314.0], [345.5, 365.0]]",56,0
"[[352.890625, 335.0], [358.21875, 357.0], [359.5625, 361.0], [0.90625, 361.0], [2.234375, 362.0], [3.59375, 360.0], [4.953125, 360.0], [7.625, 350.0], [13.03125, 280.0], [15.6875, 300.0], [35.25, 110.0], [36.671875, 107.0], [38.046875, 104.0], [39.375, 101.0], [40.78125, 98.0], [42.125, 96.0], [43.53125, 94.0], [44.875, 91.0], [315.234375, 77.0], [316.53125, 79.0], [317.75, 81.0], [319.125, 83.0], [320.40625, 85.0], [321.625, 88.0], [338.015625, 314.0], [346.015625, 358.0]]",58,0
"[[358.625, 361.0], [2.65625, 362.0], [4.015625, 361.0], [6.71875, 342.0], [8.046875, 345.0], [12.109375, 284.0], [14.765625, 299.0], [16.125, 300.0], [27.421875, 135.0], [34.3125, 113.0], [35.828125, 109.0], [38.609375, 103.0], [40.0, 100.0], [41.28125, 97.0], [42.6875, 95.0], [44.046875, 93.0], [315.6875, 77.0], [317.0, 79.0], [318.40625, 82.0], [319.640625, 84.0], [321.0, 86.0], [322.171875, 89.0], [324.75, 95.0], [328.71875, 105.0], [338.515625, 314.0]]",60,0
"[[358.609375, 361.0], [2.640625, 361.0], [3.96875, 361.0], [6.6875, 342.0], [8.0, 345.0], [12.171875, 284.0], [14.796875, 298.0], [16.171875, 299.0], [27.53125, 135.0], [34.484375, 112.0], [37.234375, 106.0], [38.65625, 103.0], [40.015625, 100.0], [41.453125, 97.0], [42.75, 95.0], [44.109375, 93.0], [315.9375, 78.0], [317.34375, 80.0], [318.578125, 82.0], [319.828125, 85.0], [321.1875, 87.0], [323.734375, 93.0], [338.796875, 314.0], [345.421875, 365.0]]",62,0
"[[352.578125, 334.0], [356.65625, 327.0], [359.28125, 361.0], [1.953125, 361.0], [3.3125, 362.0], [4.640625, 362.0], [7.34375, 350.0], [8.703125, 346.0], [12.84375, 280.0], [15.515625, 299.0], [16.859375, 300.0], [37.9375, 104.0], [39.375, 101.0], [40.8125, 98.0], [42.125, 96.0], [43.484375, 94.0], [44.90625, 91.0], [315.53125, 77.0], [316.96875, 79.0], [318.21875, 81.0], [319.421875, 83.0], [320.765625, 86.0], [322.09375, 88.0], [328.4375, 105.0]]",64,0
"[[358.90625, 361.0], [2.921875, 362.0], [4.265625, 361.0], [6.9375, 346.0], [8.28125, 348.0], [12.40625, 282.0], [13.71875, 283.0], [16.375, 300.0], [36.125, 108.0], [37.515625, 105.0], [40.234375, 99.0], [41.65625, 97.0], [42.9375, 94.0], [44.328125, 92.0], [316.046875, 78.0], [317.25, 80.0], [318.609375, 82.0], [319.9375, 85.0], [321.203125, 87.0], [323.8125, 92.0], [328.953125, 106.0], [338.734375, 314.0]]",66,0
"[[352.734375, 335.0], [356.796875, 327.0], [359.421875, 362.0], [0.734375, 361.0], [2.09375, 361.0], [3.421875, 360.0], [4.75, 360.0], [7.453125, 350.0], [12.953125, 279.0], [15.59375, 299.0], [16.9375, 300.0], [39.46875, 101.0], [40.8125, 98.0], [42.171875, 96.0], [43.59375, 93.0], [315.78125, 78.0], [317.15625, 80.0], [318.390625, 82.0], [319.765625, 84.0], [321.078125, 86.0], [328.6875, 105.0], [338.5625, 314.0]]",68,0
"[[356.171875, 327.0], [358.8125, 360.0], [2.8125, 362.0], [4.15625, 361.0], [6.84375, 346.0], [8.1875, 349.0], [12.34375, 282.0], [15.0, 299.0], [16.328125, 300.0], [36.015625, 108.0], [37.40625, 105.0], [38.6875, 103.0], [41.546875, 97.0], [42.84375, 94.0], [44.328125, 92.0], [315.15625, 77.0], [316.40625, 79.0], [317.78125, 81.0], [318.984375, 83.0], [320.3125, 85.0], [322.859375, 90.0], [325.4375, 97.0], [337.8125, 315.0]]",70,0
"[[352.765625, 335.0], [356.8125, 327.0], [359.4375, 362.0], [0.78125, 361.0], [2.125, 361.0], [3.46875, 360.0], [4.796875, 360.0], [7.484375, 350.0], [12.953125, 279.0], [15.578125, 299.0], [16.90625, 300.0], [37.921875, 104.0], [39.375, 101.0], [40.734375, 98.0], [42.046875, 96.0], [43.453125, 94.0], [44.90625, 91.0], [315.84375, 78.0], [317.21875, 80.0], [318.453125, 82.0], [319.828125, 84.0], [321.09375, 86.0], [328.84375, 105.0], [338.625, 314.0]]",72,0
"[[356.21875, 328.0], [358.84375, 360.0], [2.828125, 363.0], [4.1875, 361.0], [6.859375, 347.0], [8.1875, 349.0], [12.265625, 283.0], [14.890625, 299.0], [16.234375, 300.0], [34.359375, 112.0], [37.28125, 106.0], [38.640625, 103.0], [40.0, 100.0], [41.375, 97.0], [42.796875, 95.0], [44.171875, 93.0], [316.171875, 78.0], [317.421875, 80.0], [318.71875, 82.0], [319.96875, 85.0], [321.234375, 87.0], [322.546875, 90.0], [338.78125, 314.0], [345.40625, 369.0]]",74,0
"[[359.203125, 361.0], [3.234375, 362.0], [4.546875, 362.0], [8.625, 348.0], [12.65625, 279.0], [15.3125, 297.0], [16.640625, 300.0], [36.25, 108.0], [37.59375, 105.0], [40.40625, 99.0], [41.75, 96.0], [43.125, 94.0], [44.53125, 92.0], [315.40625, 77.0], [316.703125, 79.0], [318.046875, 81.0], [319.390625, 83.0], [320.609375, 86.0], [321.984375, 88.0], [323.1875, 91.0], [324.46875, 94.0], [328.328125, 105.0], [348.734375, 361.0]]",76,0
"[[352.421875, 335.0], [356.46875, 327.0], [359.078125, 362.0], [3.109375, 362.0], [4.4375, 362.0], [7.125, 346.0], [8.46875, 348.0], [12.5625, 279.0], [15.21875, 296.0], [16.546875, 300.0], [36.203125, 108.0], [38.90625, 102.0], [40.34375, 99.0], [41.640625, 97.0], [43.109375, 94.0], [44.453125, 92.0], [315.4375, 77.0], [316.703125, 79.0], [317.921875, 81.0], [319.1875, 83.0], [320.453125, 86.0], [321.828125, 88.0], [323.15625, 91.0], [337.96875, 314.0], [345.953125, 359.0]]",78,0
"[[351.3125, 342.0], [352.625, 334.0], [356.6875, 327.0], [359.296875, 361.0], [1.984375, 363.0], [3.328125, 363.0], [4.65625, 362.0], [7.328125, 352.0], [12.796875, 280.0], [15.46875, 297.0], [16.796875, 300.0], [28.09375, 133.0], [33.6875, 115.0], [36.453125, 107.0], [37.8125, 104.0], [39.203125, 101.0], [40.625, 99.0], [41.953125, 96.0], [43.40625, 94.0], [44.78125, 92.0], [315.8125, 77.0], [317.0, 79.0], [318.28125, 81.0], [319.65625, 84.0], [320.96875, 86.0], [322.125, 89.0], [324.8125, 95.0], [328.671875, 105.0]]",80,0
"[[353.0, 335.0], [358.359375, 361.0], [2.390625, 360.0], [3.703125, 359.0], [5.0625, 359.0], [13.15625, 280.0], [15.796875, 300.0], [32.671875, 118.0], [36.859375, 106.0], [39.578125, 100.0], [40.90625, 98.0], [42.3125, 96.0], [43.6875, 93.0], [316.09375, 78.0], [317.375, 80.0], [318.6875, 82.0], [319.90625, 85.0], [321.28125, 87.0], [322.53125, 90.0], [338.90625, 314.0], [348.171875, 357.0]]",82,0
"[[359.203125, 361.0], [3.234375, 362.0], [4.578125, 362.0], [7.28125, 346.0], [8.609375, 345.0], [12.640625, 279.0], [16.609375, 300.0], [36.21875, 108.0], [37.625, 105.0], [39.0625, 102.0], [40.390625, 99.0], [41.828125, 96.0], [43.203125, 94.0], [44.546875, 92.0], [315.1875, 76.0], [316.34375, 78.0], [317.78125, 80.0], [318.9375, 83.0], [320.25, 85.0], [322.921875, 90.0], [337.859375, 315.0], [343.125, 367.0]]",84,0
"[[359.21875, 361.0], [3.28125, 364.0], [4.609375, 362.0], [7.296875, 349.0], [8.671875, 346.0], [12.78125, 280.0], [14.09375, 283.0], [16.765625, 300.0], [33.703125, 115.0], [36.46875, 107.0], [37.859375, 104.0], [39.234375, 101.0], [40.640625, 99.0], [41.96875, 96.0], [43.3125, 94.0], [44.734375, 92.0], [315.234375, 77.0], [316.40625, 79.0], [317.765625, 81.0], [319.109375, 83.0], [320.3125, 85.0], [324.25, 94.0], [325.578125, 97.0], [337.921875, 315.0], [343.234375, 365.0], [345.921875, 360.0], [348.65625, 354.0]]",86,0
"[[352.953125, 335.0], [358.296875, 361.0], [2.34375, 360.0], [3.671875, 359.0], [5.015625, 356.0], [6.375, 351.0], [7.71875, 345.0], [13.1875, 280.0], [15.859375, 300.0], [36.875, 106.0], [39.65625, 100.0], [41.046875, 98.0], [42.46875, 95.0], [43.8125, 93.0], [315.5, 77.0], [316.875, 79.0], [318.09375, 81.0], [319.328125, 83.0], [320.71875, 86.0], [322.046875, 88.0], [323.296875, 91.0], [328.4375, 105.0], [350.375, 332.0]]",88,0
"[[352.40625, 84.0], [353.609375, 85.0], [354.921875, 86.0], [356.28125, 87.0], [357.625, 87.0], [358.953125, 88.0], [0.1875, 89.0], [1.640625, 90.0], [2.828125, 91.0], [4.140625, 93.0], [5.484375, 94.0], [6.78125, 96.0], [8.125, 97.0], [9.4375, 99.0], [10.765625, 101.0], [12.109375, 102.0], [13.453125, 104.0], [14.734375, 106.0], [16.0, 108.0], [17.296875, 111.0], [18.59375, 113.0], [19.953125, 115.0], [21.359375, 114.0], [28.140625, 103.0], [34.796875, 104.0], [36.21875, 105.0], [43.59375, 210.0], [315.875, 94.0], [317.1875, 93.0], [318.453125, 93.0], [319.859375, 92.0], [321.203125, 92.0], [322.46875, 91.0], [323.890625, 91.0], [325.25, 91.0], [326.484375, 90.0], [327.84375, 90.0], [329.234375, 89.0], [331.921875, 91.0], [333.203125, 90.0], [334.53125, 90.0], [335.9375, 90.0], [337.171875, 90.0], [338.625, 90.0], [339.9375, 90.0], [341.265625, 90.0], [346.75, 81.0], [348.015625, 81.0], [349.328125, 82.0], [350.65625, 84.0]]",270,0
"[[352.90625, 85.0], [354.296875, 86.0], [355.53125, 86.0], [356.859375, 87.0], [358.265625, 88.0], [359.546875, 89.0], [0.84375, 90.0], [2.140625, 91.0], [3.421875, 92.0], [4.75, 94.0], [6.078125, 95.0], [7.46875, 96.0], [8.765625, 98.0], [10.0625, 100.0], [11.34375, 101.0], [12.703125, 103.0], [13.984375, 105.0], [15.265625, 107.0], [16.640625, 109.0], [17.890625, 112.0], [19.21875, 115.0], [20.578125, 115.0], [21.953125, 113.0], [30.1875, 52.0], [31.375, 52.0], [32.890625, 52.0], [34.203125, 51.0], [35.609375, 51.0], [36.828125, 51.0], [41.140625, 376.0], [315.0625, 95.0], [316.375, 94.0], [317.71875, 93.0], [319.140625, 93.0], [320.515625, 92.0], [321.796875, 92.0], [323.109375, 91.0], [324.4375, 91.0], [325.75, 90.0], [327.078125, 90.0], [328.53125, 90.0], [329.875, 88.0], [332.484375, 90.0], [333.84375, 89.0], [335.15625, 90.0], [336.484375, 90.0], [337.796875, 90.0], [343.140625, 37.0], [344.4375, 36.0], [345.890625, 35.0], [347.34375, 35.0], [348.5625, 34.0], [350.109375, 33.0], [351.25, 33.0]]",272,0
